time,category,count
2022-02-04 17:00:00,COUNT=71,592
2022-02-04 05:00:00,COUNT=153,30
2022-02-04 16:00:00,COUNT=76,565
2022-02-04 10:00:00,COUNT=149,195
2022-02-01 20:00:00,COUNT=108,355
2022-02-04 06:00:00,COUNT=187,278
2022-02-01 20:00:00,COUNT=493,60
2022-02-04 10:00:00,COUNT=134,436
2022-02-04 17:00:00,One,169
2022-02-01 20:00:00,thread,53
2022-02-04 16:00:00,crazy,76
2022-02-01 21:00:00,COUNT=231,38
2022-02-04 18:00:00,COUNT=563,117
2022-02-04 09:00:00,COUNT=323,235
2022-02-04 08:00:00,COUNT=191,214
2022-02-01 20:00:00,COUNT=504,82
2022-02-04 13:00:00,anyone,169
2022-02-04 10:00:00,hit,101
2022-02-04 17:00:00,COUNT=217,208
2022-02-04 13:00:00,COUNT=673,261
2022-02-04 13:00:00,COUNT=495,162
2022-02-04 17:00:00,COUNT=268,173
2022-02-04 12:00:00,COUNT=268,256
2022-02-04 07:00:00,COUNT=338,298
2022-02-04 16:00:00,COUNT=205,180
2022-02-04 16:00:00,th…,116
2022-02-04 14:00:00,COUNT=212,301
2022-02-04 12:00:00,name,153
2022-02-04 18:00:00,COUNT=386,109
2022-02-04 12:00:00,COUNT=234,471
2022-02-04 09:00:00,COUNT=232,161
2022-02-04 15:00:00,COUNT=316,225
2022-02-01 21:00:00,COUNT=382,12
2022-02-04 10:00:00,COUNT=638,96
2022-02-04 13:00:00,COUNT=424,140
2022-02-04 16:00:00,COUNT=606,81
2022-02-04 15:00:00,eat,68
2022-02-04 08:00:00,news,83
2022-02-04 13:00:00,stand,85
2022-02-04 13:00:00,it's,430
2022-02-04 16:00:00,COUNT=471,160
2022-02-04 05:00:00,COUNT=411,14
2022-02-04 12:00:00,COUNT=411,115
2022-02-04 17:00:00,#NCT127,25
2022-02-04 13:00:00,COUNT=639,137
2022-02-01 20:00:00,YOU,94
2022-02-04 18:00:00,COUNT=208,179
2022-02-04 06:00:00,they,1566
2022-02-04 18:00:00,COUNT=610,23
2022-02-04 05:00:00,COUNT=441,10
2022-02-01 21:00:00,COUNT=422,4
2022-02-04 13:00:00,comes,99
2022-02-04 16:00:00,COUNT=704,106
2022-02-04 18:00:00,be,1458
2022-02-04 12:00:00,amazing,153
2022-02-04 06:00:00,COUNT=787,244
2022-02-04 11:00:00,COUNT=787,188
2022-02-04 18:00:00,a…,83
2022-02-04 09:00:00,COUNT=490,112
2022-02-04 10:00:00,your,2014
2022-02-04 09:00:00,hair,73
2022-02-04 07:00:00,COUNT=739,294
2022-02-04 14:00:00,COUNT=520,143
2022-02-04 18:00:00,such,113
2022-02-04 15:00:00,COUNT=465,124
2022-02-04 08:00:00,6,229
2022-02-04 17:00:00,MARK,3098
2022-02-04 16:00:00,Not,160
2022-02-04 13:00:00,COUNT=428,30
2022-02-04 06:00:00,Would,95
2022-02-04 15:00:00,eyes,89
2022-02-01 20:00:00,live,180
2022-02-04 08:00:00,full,175
2022-02-04 17:00:00,2022,761
2022-02-04 11:00:00,tonight,109
2022-02-01 20:00:00,COUNT=589,69
2022-02-01 21:00:00,Hello,10
2022-02-04 18:00:00,A,452
2022-02-04 12:00:00,COUNT=588,82
2022-02-01 20:00:00,COUNT=742,77
2022-02-04 18:00:00,COUNT=735,118
2022-02-04 10:00:00,win,181
2022-02-01 20:00:00,million,56
2022-02-04 07:00:00,said,411
2022-02-04 14:00:00,Why,258
2022-02-04 09:00:00,Hours,75
2022-02-04 12:00:00,COUNT=727,108
2022-02-04 14:00:00,single,180
2022-02-04 12:00:00,COUNT=630,178
2022-02-04 16:00:00,been,635
2022-02-04 06:00:00,COUNT=905,216
2022-02-04 14:00:00,1,524
2022-02-04 10:00:00,very,393
2022-02-04 09:00:00,Me,136
2022-02-04 08:00:00,Never,107
2022-02-04 10:00:00,20,123
2022-02-04 10:00:00,you’re,221
2022-02-04 16:00:00,released,72
2022-02-04 15:00:00,Let's,108
2022-02-04 07:00:00,🎁,74
2022-02-04 12:00:00,checked,155
2022-02-04 05:00:00,change,10
2022-02-04 15:00:00,For,241
2022-02-04 12:00:00,COUNT=705,45
2022-02-04 08:00:00,sleep,65
2022-02-04 05:00:00,would,78
2022-02-01 21:00:00,let,22
2022-02-04 17:00:00,COUNT=847,93
2022-02-01 20:00:00,listen,36
2022-02-04 17:00:00,12,272
2022-02-04 06:00:00,a,11279
2022-02-04 15:00:00,government,117
2022-02-04 17:00:00,available,81
2022-02-01 20:00:00,COUNT=902,54
2022-02-01 20:00:00,||,541
2022-02-04 08:00:00,COUNT=913,61
2022-02-01 20:00:00,Must,61
2022-02-04 08:00:00,Must,91
2022-02-04 18:00:00,COUNT=866,33
2022-02-04 09:00:00,Happy,205
2022-02-04 06:00:00,Johnson,172
2022-02-04 15:00:00,might,106
2022-02-04 14:00:00,COUNT=890,126
2022-02-04 18:00:00,believe,80
2022-02-04 08:00:00,asked,111
2022-02-01 20:00:00,Retweet,213
2022-02-04 14:00:00,ever,530
2022-02-04 06:00:00,wanted,121
2022-02-01 21:00:00,called,16
2022-02-04 05:00:00,called,12
2022-02-04 12:00:00,🥰,88
2022-02-04 08:00:00,COUNT=16,2267
2022-02-04 18:00:00,COUNT=93,290
2022-02-04 12:00:00,few,161
2022-02-04 12:00:00,COUNT=75,823
2022-02-04 18:00:00,COUNT=47,472
2022-02-04 07:00:00,Did,91
2022-02-04 15:00:00,COUNT=81,606
2022-02-01 20:00:00,COUNT=274,168
2022-02-04 06:00:00,COUNT=44,1008
2022-02-04 17:00:00,COUNT=159,345
2022-02-04 12:00:00,COUNT=133,481
2022-02-04 10:00:00,COUNT=171,416
2022-02-04 13:00:00,COUNT=71,614
2022-02-04 12:00:00,COUNT=447,204
2022-02-01 20:00:00,COUNT=175,295
2022-02-04 14:00:00,COUNT=108,478
2022-02-04 16:00:00,COUNT=108,445
2022-02-04 05:00:00,~,12
2022-02-04 17:00:00,COUNT=769,180
2022-02-04 09:00:00,COUNT=719,99
2022-02-01 21:00:00,COUNT=287,16
2022-02-04 07:00:00,us,576
2022-02-04 13:00:00,COUNT=331,231
2022-02-04 14:00:00,COUNT=200,227
2022-02-04 13:00:00,COUNT=415,117
2022-02-04 12:00:00,Great,88
2022-02-04 08:00:00,name,173
2022-02-04 17:00:00,guys,148
2022-02-04 14:00:00,COUNT=164,285
2022-02-04 06:00:00,boy,110
2022-02-01 21:00:00,COUNT=344,43
2022-02-01 20:00:00,COUNT=426,84
2022-02-04 15:00:00,On,175
2022-02-04 09:00:00,✅,244
2022-02-04 13:00:00,COUNT=475,123
2022-02-04 14:00:00,using,125
2022-02-04 08:00:00,tomorrow,142
2022-02-04 13:00:00,COUNT=432,160
2022-02-04 15:00:00,oh,95
2022-02-04 10:00:00,COUNT=362,160
2022-02-01 21:00:00,COUNT=368,39
2022-02-04 12:00:00,COUNT=393,225
2022-02-04 14:00:00,lol,146
2022-02-04 05:00:00,COUNT=407,22
2022-02-04 11:00:00,COUNT=407,215
2022-02-04 06:00:00,COUNT=851,158
2022-02-04 16:00:00,COUNT=800,146
2022-02-04 12:00:00,can,1362
2022-02-04 10:00:00,else,128
2022-02-04 15:00:00,COUNT=498,212
2022-02-04 15:00:00,COUNT=321,176
2022-02-01 21:00:00,top,14
2022-02-04 17:00:00,COUNT=940,342
2022-02-04 18:00:00,recent,26
2022-02-04 10:00:00,Don’t,116
2022-02-01 20:00:00,COUNT=383,95
2022-02-01 21:00:00,YOU,30
2022-02-04 16:00:00,COUNT=387,134
2022-02-04 15:00:00,comes,80
2022-02-04 15:00:00,&lt;3,106
2022-02-04 09:00:00,@BTS_twt,619
2022-02-04 09:00:00,f…,90
2022-02-04 10:00:00,take,456
2022-02-04 18:00:00,take,167
2022-02-04 17:00:00,So,279
2022-02-04 17:00:00,same,218
2022-02-01 20:00:00,As,120
2022-02-04 16:00:00,COUNT=389,54
2022-02-04 10:00:00,1st,193
2022-02-04 13:00:00,COUNT=528,83
2022-02-04 10:00:00,years,314
2022-02-04 15:00:00,COUNT=796,55
2022-02-04 15:00:00,may,133
2022-02-04 08:00:00,COUNT=380,266
2022-02-04 08:00:00,playing,142
2022-02-04 09:00:00,COUNT=600,90
2022-02-04 13:00:00,wait,164
2022-02-04 15:00:00,COUNT=743,106
2022-02-04 08:00:00,COUNT=892,146
2022-02-04 12:00:00,COUNT=489,186
2022-02-04 14:00:00,COUNT=851,55
2022-02-04 12:00:00,Instagram,65
2022-02-04 12:00:00,COUNT=752,67
2022-02-04 12:00:00,COUNT=983,82
2022-02-04 10:00:00,going,590
2022-02-04 08:00:00,its,342
2022-02-04 10:00:00,-,2033
2022-02-04 12:00:00,doing,303
2022-02-04 05:00:00,Whitelist,7
2022-02-04 18:00:00,It,199
2022-02-04 15:00:00,Now,182
2022-02-04 17:00:00,automatically,172
2022-02-04 15:00:00,/,187
2022-02-04 17:00:00,COUNT=742,130
2022-02-04 05:00:00,really,81
2022-02-01 20:00:00,said,207
2022-02-04 17:00:00,Music,213
2022-02-04 10:00:00,work,288
2022-02-04 05:00:00,Will,8
2022-02-01 21:00:00,winner,28
2022-02-04 10:00:00,winner,203
2022-02-04 10:00:00,hands,96
2022-02-04 14:00:00,every,360
2022-02-04 06:00:00,look,438
2022-02-04 15:00:00,COUNT=560,221
2022-02-04 17:00:00,COUNT=897,56
2022-02-01 20:00:00,Giveaway,220
2022-02-04 18:00:00,COUNT=561,46
2022-02-04 18:00:00,(🔔),133
2022-02-04 14:00:00,Thank,323
2022-02-04 13:00:00,house,86
2022-02-04 13:00:00,Just,408
2022-02-04 07:00:00,COUNT=997,92
2022-02-04 06:00:00,well,217
2022-02-01 21:00:00,COUNT=847,10
2022-02-04 14:00:00,if,1043
2022-02-04 15:00:00,went,134
2022-02-01 20:00:00,am,378
2022-02-04 11:00:00,COUNT=579,76
2022-02-04 10:00:00,COUNT=866,86
2022-02-04 10:00:00,another,182
2022-02-04 12:00:00,another,193
2022-02-04 11:00:00,know,960
2022-02-04 10:00:00,point,136
2022-02-04 08:00:00,IS,203
2022-02-04 18:00:00,wanted,50
2022-02-04 05:00:00,👇,7
2022-02-04 18:00:00,COUNT=7,2445
2022-02-04 16:00:00,COUNT=43,1004
2022-02-04 05:00:00,COUNT=7,426
2022-02-01 21:00:00,COUNT=4,1075
2022-02-04 07:00:00,COUNT=28,1347
2022-02-04 15:00:00,COUNT=53,803
2022-02-04 07:00:00,COUNT=113,428
2022-02-04 08:00:00,COUNT=51,899
2022-02-04 08:00:00,COUNT=216,190
2022-02-04 15:00:00,COUNT=245,231
2022-02-04 07:00:00,COUNT=614,34
2022-02-04 13:00:00,COUNT=18,2214
2022-02-04 16:00:00,COUNT=24,1494
2022-02-04 18:00:00,COUNT=25,864
2022-02-04 08:00:00,COUNT=77,653
2022-02-04 16:00:00,COUNT=269,181
2022-02-04 18:00:00,COUNT=68,397
2022-02-04 11:00:00,COUNT=81,727
2022-02-04 09:00:00,COUNT=233,159
2022-02-04 06:00:00,COUNT=365,317
2022-02-04 12:00:00,COUNT=149,426
2022-02-04 09:00:00,COUNT=295,221
2022-02-04 14:00:00,COUNT=211,297
2022-02-04 14:00:00,COUNT=493,154
2022-02-04 05:00:00,COUNT=196,11
2022-02-04 08:00:00,COUNT=103,437
2022-02-04 11:00:00,COUNT=663,57
2022-02-04 17:00:00,COUNT=231,244
2022-02-04 17:00:00,COUNT=309,264
2022-02-01 21:00:00,COUNT=98,52
2022-02-04 13:00:00,COUNT=238,148
2022-02-04 16:00:00,COUNT=217,268
2022-02-04 09:00:00,COUNT=372,62
2022-02-04 09:00:00,COUNT=339,71
2022-02-04 10:00:00,=,119
2022-02-04 16:00:00,COUNT=409,148
2022-02-01 21:00:00,trying,13
2022-02-01 20:00:00,COUNT=116,436
2022-02-04 05:00:00,i’m,33
2022-02-04 11:00:00,COUNT=248,135
2022-02-04 16:00:00,COUNT=327,218
2022-02-04 14:00:00,COUNT=327,247
2022-02-04 07:00:00,1️⃣,111
2022-02-01 21:00:00,COUNT=660,18
2022-02-04 11:00:00,COUNT=173,378
2022-02-04 13:00:00,COUNT=225,227
2022-02-04 15:00:00,COUNT=223,243
2022-02-01 20:00:00,don't,311
2022-02-01 20:00:00,COUNT=462,126
2022-02-04 09:00:00,COUNT=364,180
2022-02-04 08:00:00,was,2096
2022-02-04 13:00:00,COUNT=914,77
2022-02-04 11:00:00,Joe,132
2022-02-04 11:00:00,saw,107
2022-02-04 06:00:00,#iHeartAwards,385
2022-02-04 06:00:00,COUNT=785,125
2022-02-04 07:00:00,COUNT=920,135
2022-02-04 18:00:00,please,178
2022-02-04 07:00:00,words,70
2022-02-04 16:00:00,COUNT=545,116
2022-02-04 05:00:00,bit,8
2022-02-04 05:00:00,COUNT=244,21
2022-02-04 08:00:00,they,1428
2022-02-04 13:00:00,person,230
2022-02-04 18:00:00,told,63
2022-02-01 20:00:00,with,2056
2022-02-04 15:00:00,the…,151
2022-02-04 15:00:00,be,2423
2022-02-04 15:00:00,COUNT=650,59
2022-02-04 14:00:00,"me,",105
2022-02-04 09:00:00,COUNT=669,289
2022-02-04 18:00:00,Morning,42
2022-02-04 14:00:00,COUNT=417,61
2022-02-04 10:00:00,COUNT=888,59
2022-02-04 13:00:00,COUNT=543,41
2022-02-04 08:00:00,on,4348
2022-02-04 16:00:00,favorite,91
2022-02-04 05:00:00,turn,10
2022-02-04 07:00:00,COUNT=774,71
2022-02-04 15:00:00,proud,84
2022-02-04 08:00:00,proud,109
2022-02-04 16:00:00,🚨,125
2022-02-04 17:00:00,COUNT=868,109
2022-02-04 06:00:00,COUNT=846,191
2022-02-01 21:00:00,IN,36
2022-02-04 12:00:00,IN,298
2022-02-04 14:00:00,COUNT=608,23
2022-02-04 17:00:00,media,82
2022-02-04 05:00:00,done,14
2022-02-04 12:00:00,COUNT=590,83
2022-02-04 14:00:00,finally,82
2022-02-04 08:00:00,At,101
2022-02-04 11:00:00,COUNT=613,37
2022-02-04 17:00:00,looking,178
2022-02-04 15:00:00,COUNT=839,232
2022-02-04 14:00:00,sorry,89
2022-02-04 09:00:00,COUNT=962,143
2022-02-04 17:00:00,from,1343
2022-02-04 10:00:00,week,127
2022-02-04 08:00:00,u,622
2022-02-04 08:00:00,COUNT=906,80
2022-02-04 14:00:00,ON,168
2022-02-04 18:00:00,COUNT=560,91
2022-02-04 16:00:00,Of,116
2022-02-04 05:00:00,Go,6
2022-02-04 11:00:00,2021,133
2022-02-04 15:00:00,released,77
2022-02-04 08:00:00,heart,114
2022-02-04 16:00:00,12,273
2022-02-04 18:00:00,this,1859
2022-02-04 15:00:00,COUNT=913,67
2022-02-04 12:00:00,COUNT=866,84
2022-02-04 07:00:00,says,231
2022-02-01 20:00:00,Johnson,91
2022-02-04 15:00:00,give,319
2022-02-04 07:00:00,COUNT=830,65
2022-02-04 15:00:00,COUNT=890,115
2022-02-04 13:00:00,COUNT=788,48
2022-02-04 15:00:00,THIS,150
2022-02-04 11:00:00,ever,583
2022-02-04 16:00:00,via,140
2022-02-04 18:00:00,via,120
2022-02-04 17:00:00,Biden,34
2022-02-04 12:00:00,which,250
2022-02-04 16:00:00,damn,41
2022-02-04 08:00:00,🥰,73
2022-02-04 07:00:00,COUNT=78,630
2022-02-01 21:00:00,COUNT=289,53
2022-02-04 18:00:00,COUNT=289,174
2022-02-04 18:00:00,some,247
2022-02-04 15:00:00,COUNT=75,727
2022-02-04 05:00:00,COUNT=85,35
2022-02-04 12:00:00,COUNT=318,240
2022-02-04 14:00:00,COUNT=611,77
2022-02-04 14:00:00,COUNT=92,608
2022-02-04 16:00:00,COUNT=460,79
2022-02-04 07:00:00,COUNT=262,286
2022-02-04 16:00:00,COUNT=236,119
2022-02-04 13:00:00,COUNT=120,519
2022-02-04 09:00:00,COUNT=74,707
2022-02-04 09:00:00,COUNT=224,339
2022-02-04 12:00:00,COUNT=145,494
2022-02-04 14:00:00,COUNT=134,402
2022-02-04 18:00:00,COUNT=780,85
2022-02-04 09:00:00,gotta,137
2022-02-04 18:00:00,COUNT=728,44
2022-02-04 06:00:00,COUNT=231,287
2022-02-04 11:00:00,COUNT=231,343
2022-02-04 10:00:00,COUNT=193,297
2022-02-04 12:00:00,COUNT=287,256
2022-02-04 09:00:00,COUNT=128,405
2022-02-04 18:00:00,I'm,290
2022-02-04 07:00:00,COUNT=277,175
2022-02-04 07:00:00,COUNT=220,299
2022-02-04 06:00:00,COUNT=238,208
2022-02-04 14:00:00,x,147
2022-02-01 20:00:00,=,61
2022-02-04 10:00:00,COUNT=329,159
2022-02-04 13:00:00,COUNT=835,114
2022-02-04 06:00:00,vote,513
2022-02-04 14:00:00,fact,74
2022-02-04 06:00:00,COUNT=674,68
2022-02-04 08:00:00,COUNT=865,72
2022-02-04 16:00:00,COUNT=375,138
2022-02-04 09:00:00,COUNT=907,84
2022-02-04 14:00:00,down,234
2022-02-04 18:00:00,COUNT=264,153
2022-02-01 20:00:00,because,321
2022-02-04 09:00:00,COUNT=223,217
2022-02-04 05:00:00,COUNT=281,24
2022-02-04 11:00:00,COUNT=371,263
2022-02-04 14:00:00,COUNT=462,160
2022-02-04 13:00:00,COUNT=258,275
2022-02-04 13:00:00,COUNT=548,150
2022-02-04 18:00:00,own,98
2022-02-04 07:00:00,COUNT=237,182
2022-02-04 12:00:00,more,953
2022-02-01 21:00:00,COUNT=716,5
2022-02-04 09:00:00,COUNT=407,199
2022-02-04 15:00:00,COUNT=648,104
2022-02-04 05:00:00,COUNT=668,7
2022-02-04 18:00:00,else,48
2022-02-04 13:00:00,their,848
2022-02-01 21:00:00,COUNT=434,18
2022-02-04 14:00:00,COUNT=920,132
2022-02-04 07:00:00,kind,118
2022-02-04 06:00:00,COUNT=844,73
2022-02-04 13:00:00,COUNT=387,193
2022-02-04 14:00:00,COUNT=641,149
2022-02-04 05:00:00,Rt,2
2022-02-04 13:00:00,food,74
2022-02-04 05:00:00,energy,19
2022-02-04 18:00:00,f…,42
2022-02-04 15:00:00,COUNT=784,160
2022-02-04 05:00:00,be,287
2022-02-04 13:00:00,COUNT=688,177
2022-02-04 05:00:00,COUNT=416,20
2022-02-04 13:00:00,COUNT=525,149
2022-02-04 16:00:00,COUNT=575,182
2022-02-04 17:00:00,TO,250
2022-02-04 15:00:00,COUNT=976,116
2022-02-04 18:00:00,COUNT=508,26
2022-02-04 06:00:00,COUNT=935,84
2022-02-04 11:00:00,COUNT=659,161
2022-02-04 18:00:00,COUNT=299,147
2022-02-04 05:00:00,😂,32
2022-02-01 20:00:00,Good,285
2022-02-04 10:00:00,playing,149
2022-02-04 05:00:00,COUNT=837,4
2022-02-04 13:00:00,family,117
2022-02-04 10:00:00,free,215
2022-02-04 06:00:00,6,188
2022-02-04 18:00:00,COUNT=516,39
2022-02-04 07:00:00,COUNT=888,86
2022-02-04 10:00:00,COUNT=939,180
2022-02-04 18:00:00,people,470
2022-02-04 18:00:00,into,168
2022-02-04 08:00:00,it,2849
2022-02-04 13:00:00,support,165
2022-02-04 13:00:00,COUNT=846,181
2022-02-01 21:00:00,able,33
2022-02-04 14:00:00,Do,252
2022-02-04 16:00:00,COUNT=887,98
2022-02-01 21:00:00,it’s,49
2022-02-04 11:00:00,COUNT=555,201
2022-02-04 08:00:00,Whitelist,67
2022-02-01 21:00:00,It,50
2022-02-04 18:00:00,morning,122
2022-02-04 09:00:00,COUNT=619,75
2022-02-04 13:00:00,COUNT=619,119
2022-02-04 13:00:00,COUNT=683,69
2022-02-04 11:00:00,A,887
2022-02-04 17:00:00,COUNT=537,58
2022-02-04 07:00:00,COUNT=973,79
2022-02-04 18:00:00,anything,46
2022-02-04 06:00:00,million,149
2022-02-04 13:00:00,COUNT=744,56
2022-02-04 10:00:00,#NFT,181
2022-02-04 15:00:00,Why,212
2022-02-01 21:00:00,thank,18
2022-02-04 09:00:00,🤣,116
2022-02-04 09:00:00,doesn’t,148
2022-02-04 11:00:00,No,317
2022-02-01 21:00:00,COUNT=667,12
2022-02-01 20:00:00,ON,82
2022-02-04 14:00:00,@ENHYPEN,38
2022-02-01 20:00:00,With,111
2022-02-04 17:00:00,With,154
2022-02-04 08:00:00,do,1307
2022-02-04 09:00:00,lot,213
2022-02-04 09:00:00,Is,206
2022-02-04 12:00:00,around,167
2022-02-04 11:00:00,guy,134
2022-02-04 13:00:00,Louis,350
2022-02-04 08:00:00,COUNT=736,53
2022-02-04 08:00:00,of,8039
2022-02-04 06:00:00,through,233
2022-02-04 14:00:00,once,125
2022-02-04 08:00:00,The,2351
2022-02-01 20:00:00,black,68
2022-02-04 09:00:00,cute,128
2022-02-04 15:00:00,COUNT=524,95
2022-02-04 10:00:00,LOVE,71
2022-02-04 15:00:00,I’ve,104
2022-02-04 13:00:00,think,593
2022-02-04 16:00:00,COUNT=764,44
2022-02-04 15:00:00,COUNT=764,35
2022-02-04 10:00:00,COUNT=597,97
2022-02-04 07:00:00,a,10740
2022-02-04 16:00:00,||,521
2022-02-04 12:00:00,COUNT=579,73
2022-02-04 05:00:00,enter:,9
2022-02-04 08:00:00,then,364
2022-02-04 14:00:00,give,349
2022-02-04 05:00:00,It's,31
2022-02-04 18:00:00,mind,77
2022-02-04 10:00:00,COUNT=998,62
2022-02-04 09:00:00,IS,210
2022-02-04 18:00:00,last,155
2022-02-04 05:00:00,@sof1azara03:,1
2022-02-04 07:00:00,RT,27905
2022-02-04 16:00:00,called,116
2022-02-04 17:00:00,COUNT=28,1494
2022-02-04 16:00:00,COUNT=28,1384
2022-02-04 15:00:00,COUNT=1,48554
2022-02-01 21:00:00,COUNT=17,229
2022-02-04 06:00:00,COUNT=6,5837
2022-02-04 05:00:00,...,5
2022-02-04 10:00:00,art,123
2022-02-04 18:00:00,COUNT=195,243
2022-02-04 05:00:00,COUNT=20,202
2022-02-04 16:00:00,COUNT=83,452
2022-02-04 11:00:00,COUNT=345,194
2022-02-04 06:00:00,COUNT=52,1056
2022-02-04 06:00:00,COUNT=369,164
2022-02-04 10:00:00,COUNT=77,596
2022-02-04 15:00:00,COUNT=65,647
2022-02-01 20:00:00,COUNT=332,223
2022-02-04 17:00:00,watch,152
2022-02-04 15:00:00,COUNT=141,351
2022-02-04 11:00:00,COUNT=155,302
2022-02-04 05:00:00,COUNT=295,20
2022-02-04 17:00:00,COUNT=211,292
2022-02-04 16:00:00,COUNT=89,582
2022-02-04 16:00:00,COUNT=367,131
2022-02-01 21:00:00,COUNT=303,21
2022-02-04 15:00:00,bc,57
2022-02-04 15:00:00,COUNT=728,85
2022-02-04 07:00:00,COUNT=251,291
2022-02-04 09:00:00,COUNT=287,120
2022-02-04 18:00:00,COUNT=287,71
2022-02-04 17:00:00,But,242
2022-02-04 16:00:00,COUNT=565,133
2022-02-04 05:00:00,COUNT=49,79
2022-02-04 05:00:00,COUNT=32,110
2022-02-04 15:00:00,COUNT=302,156
2022-02-04 11:00:00,COUNT=265,265
2022-02-04 16:00:00,COUNT=250,179
2022-02-04 17:00:00,isn't,64
2022-02-04 07:00:00,isn't,102
2022-02-04 18:00:00,COUNT=197,106
2022-02-01 21:00:00,COUNT=598,8
2022-02-04 07:00:00,COUNT=710,123
2022-02-04 16:00:00,i’m,119
2022-02-01 21:00:00,COUNT=464,19
2022-02-04 10:00:00,time.,82
2022-02-04 13:00:00,COUNT=474,141
2022-02-04 13:00:00,hell,96
2022-02-04 08:00:00,hell,100
2022-02-04 08:00:00,seen,184
2022-02-04 09:00:00,1️⃣,88
2022-02-04 09:00:00,3,574
2022-02-04 07:00:00,3,550
2022-02-04 11:00:00,show,256
2022-02-01 21:00:00,COUNT=169,40
2022-02-04 10:00:00,COUNT=678,103
2022-02-01 21:00:00,COUNT=358,36
2022-02-04 11:00:00,COUNT=358,271
2022-02-04 17:00:00,COUNT=540,193
2022-02-04 05:00:00,COUNT=421,13
2022-02-04 10:00:00,album,62
2022-02-04 11:00:00,back,495
2022-02-04 13:00:00,there,400
2022-02-04 07:00:00,there,484
2022-02-04 10:00:00,girls,102
2022-02-01 21:00:00,COUNT=246,11
2022-02-04 13:00:00,COUNT=692,101
2022-02-04 06:00:00,friend,166
2022-02-04 15:00:00,COUNT=690,99
2022-02-04 09:00:00,words,87
2022-02-04 07:00:00,COUNT=777,230
2022-02-04 09:00:00,#BTS,99
2022-02-04 11:00:00,YOU,189
2022-02-04 10:00:00,COUNT=422,83
2022-02-04 15:00:00,COUNT=852,104
2022-02-04 18:00:00,read,49
2022-02-04 10:00:00,COUNT=573,142
2022-02-04 18:00:00,COUNT=677,163
2022-02-01 21:00:00,COUNT=334,12
2022-02-04 16:00:00,COUNT=525,166
2022-02-01 21:00:00,TO,31
2022-02-01 21:00:00,shit,15
2022-02-04 07:00:00,1st,61
2022-02-04 05:00:00,COUNT=500,13
2022-02-04 14:00:00,don’t,514
2022-02-04 07:00:00,COUNT=346,202
2022-02-04 14:00:00,COUNT=771,59
2022-02-04 17:00:00,COUNT=773,55
2022-02-04 13:00:00,such,182
2022-02-04 12:00:00,wanna,252
2022-02-04 06:00:00,family,130
2022-02-04 18:00:00,other,136
2022-02-04 17:00:00,having,142
2022-02-04 07:00:00,MARK,5
2022-02-04 18:00:00,during,77
2022-02-04 18:00:00,COUNT=783,59
2022-02-01 20:00:00,wait,78
2022-02-04 10:00:00,Join,305
2022-02-01 20:00:00,COUNT=888,35
2022-02-01 21:00:00,excited,10
2022-02-04 18:00:00,COUNT=558,18
2022-02-04 10:00:00,remember,168
2022-02-04 12:00:00,We're,85
2022-02-04 05:00:00,bad,16
2022-02-04 07:00:00,isn’t,91
2022-02-04 08:00:00,live,292
2022-02-04 12:00:00,COUNT=636,65
2022-02-04 14:00:00,His,78
2022-02-04 15:00:00,"you,",98
2022-02-04 13:00:00,IN,321
2022-02-04 12:00:00,COUNT=754,114
2022-02-04 05:00:00,-,150
2022-02-04 17:00:00,/,155
2022-02-04 16:00:00,COUNT=973,65
2022-02-04 15:00:00,ask,124
2022-02-04 14:00:00,COUNT=840,56
2022-02-04 11:00:00,More,151
2022-02-04 17:00:00,up,926
2022-02-04 15:00:00,COUNT=820,336
2022-02-04 12:00:00,Is,206
2022-02-01 21:00:00,(@BTS_twt),2
2022-02-04 18:00:00,1,242
2022-02-04 06:00:00,Me,193
2022-02-04 14:00:00,COUNT=932,194
2022-02-04 14:00:00,didn't,103
2022-02-04 15:00:00,🏆,122
2022-02-04 11:00:00,COUNT=911,177
2022-02-04 14:00:00,#BestFanArmy,286
2022-02-04 07:00:00,✅RT,63
2022-02-04 12:00:00,From,84
2022-02-01 20:00:00,Black,67
2022-02-04 11:00:00,understand,122
2022-02-04 18:00:00,COUNT=592,4
2022-02-04 14:00:00,12,323
2022-02-01 21:00:00,available,6
2022-02-04 07:00:00,available,104
2022-02-04 11:00:00,available,87
2022-02-01 21:00:00,--,32
2022-02-04 08:00:00,photo,99
2022-02-04 09:00:00,why,449
2022-02-04 06:00:00,NOW,62
2022-02-04 15:00:00,Must,81
2022-02-04 15:00:00,mind,90
2022-02-04 06:00:00,believe,207
2022-02-04 11:00:00,@sof1azara03:,128
2022-02-04 15:00:00,me.,120
2022-02-04 06:00:00,RT,28295
2022-02-04 17:00:00,we,1378
2022-02-01 20:00:00,wanted,73
2022-02-04 08:00:00,We,919
2022-02-04 15:00:00,COUNT=991,134
2022-02-04 06:00:00,👇,79
2022-02-04 07:00:00,COUNT=5,6749
2022-02-04 16:00:00,COUNT=219,394
2022-02-04 06:00:00,COUNT=195,420
2022-02-04 11:00:00,COUNT=398,276
2022-02-04 12:00:00,COUNT=192,437
2022-02-04 09:00:00,COUNT=14,2770
2022-02-01 20:00:00,COUNT=26,1024
2022-02-04 05:00:00,COUNT=37,104
2022-02-04 08:00:00,COUNT=80,690
2022-02-04 08:00:00,COUNT=256,187
